"SRA_Run","Gene_Name","HIGH","LOW","MODERATE","MODIFIER"
"SRR3500543","PA3456",0,7,3,0
"SRR3500543","PA3456-PA3457",0,0,0,1
"SRR3500543","PA3457",0,5,1,0
"SRR3500543","PA3457-PA3458",0,0,0,2
"SRR3500543","PA3458",0,5,0,0
"SRR3500543","PA3458-PA3459",0,0,0,2
"SRR3500543","PA3459",0,16,2,0
"SRR3500543","PA3459-PA3460",0,0,0,1
"SRR3500543","PA3460",0,15,0,0
"SRR3500543","PA3461",0,13,0,0
"SRR3500543","PA3461-PA3462",0,0,0,1
"SRR3500543","PA3462",0,14,3,0
"SRR3500543","PA3462-PA3463",0,0,0,1
"SRR3500543","PA3463",1,0,0,0
"SRR3500543","PA3463-PA3464",0,0,0,9
"SRR3500543","PA3464",0,10,5,0
"SRR3500543","PA3464-PA3465",0,0,0,1
"SRR3500543","PA3465",0,10,0,0
"SRR3500543","PA3465-PA3466",0,0,0,3
"SRR3500543","PA3466",0,5,0,0
"SRR3500543","PA3466-PA3467",0,0,0,2
"SRR3500543","PA3467",0,8,3,0
"SRR3500543","PA3467-PA3468",0,0,0,2
"SRR3500543","PA3468",0,14,2,0
"SRR3500543","PA3468-PA3469",0,0,0,4
"SRR3500543","PA3469",0,15,8,0
"SRR3500543","PA3470",0,2,0,0
"SRR3500543","PA3470-PA3471",0,0,0,4
"SRR3500543","PA3471",0,8,1,0
"SRR3500543","PA3471-PA3472",0,0,0,3
"SRR3500543","PA3472",0,1,0,0
"SRR3500543","PA3473",0,10,1,0
"SRR3500543","PA3474",0,2,1,0
"SRR3500543","PA3474-pheC",0,0,0,1
"SRR3500543","PA3480",0,4,0,0
"SRR3500543","PA3480-PA3481",0,0,0,1
"SRR3500543","PA3481",0,10,0,0
"SRR3500543","PA3483",0,3,3,0
"SRR3500543","PA3484",0,10,0,0
"SRR3500543","PA3485",0,0,1,0
"SRR3500543","PA3485-PA3486",0,0,0,2
"SRR3500543","PA3486",0,7,3,0
"SRR3500543","PA3488",0,1,1,0
"SRR3500543","PA3488-PA3489",0,0,0,3
"SRR3500543","PA3489",0,2,1,0
"SRR3500543","PA3490",0,7,1,0
"SRR3500543","PA3491",0,22,11,0
"SRR3500543","PA3492",0,5,1,0
"SRR3500543","PA3493",0,12,2,0
"SRR3500543","PA3494",0,3,2,0
"SRR3500543","PA3514-PA3515",0,0,0,1
"SRR3500543","PA3515",0,3,0,0
"SRR3500543","PA3516",0,5,0,0
"SRR3500543","PA3517",0,4,2,0
"SRR3500543","PA3518",0,6,2,0
"SRR3500543","PA3519",0,5,3,0
"SRR3500543","PA3519-PA3520",0,0,0,9
"SRR3500543","PA3520",0,0,1,0
"SRR3500543","PA3520-PA3521",0,0,0,10
"SRR3500543","PA3521",0,7,4,0
"SRR3500543","PA3522",0,25,4,0
"SRR3500543","PA3523",0,12,3,0
"SRR3500543","PA3523-gloA1",0,0,0,17
"SRR3500543","PA3526",0,4,2,0
"SRR3500543","PA3529",0,3,0,0
"SRR3500543","PA3529-PA3530",0,0,0,2
"SRR3500543","PA3532",0,9,0,0
"SRR3500543","PA3534",0,11,3,0
"SRR3500543","PA3534-PA3535",0,0,0,3
"SRR3500543","PA3535",0,15,9,0
"SRR3500543","PA3535-PA3536",0,0,0,11
"SRR3500543","PA3536",0,0,2,0
"SRR3500543","PA3536-argF",0,0,0,4
"SRR3500543","PA3538",0,5,0,0
"SRR3500543","PA3539",0,3,0,0
"SRR3500543","PA3539-algD",0,0,0,4
"SRR3500543","PA3559",0,6,2,0
"SRR3500543","PA3559-fruA",0,0,0,6
"SRR3500543","PA3564",0,2,0,0
"SRR3500543","PA3565",0,5,0,0
"SRR3500543","PA3565-PA3566",0,0,0,4
"SRR3500543","PA3566",0,6,1,0
"SRR3500543","PA3566-PA3567",0,0,0,2
"SRR3500543","PA3567",0,8,1,0
"SRR3500543","PA3568",0,12,1,0
"SRR3500543","PA3568-mmsB",0,0,0,1
"SRR3500543","PA3572",0,2,0,0
"SRR3500543","PA3573",0,7,1,0
"SRR3500543","PA3573-nalD",0,0,0,3
"SRR3500543","PA3574a",0,2,1,0
"SRR3500543","PA3575",0,1,2,0
"SRR3500543","PA3575-PA3576",0,0,0,2
"SRR3500543","PA3576",0,5,2,0
"SRR3500543","PA3576-PA3577",0,0,0,5
"SRR3500543","PA3577",1,2,1,0
"SRR3500543","PA3577-PA3578",0,0,0,11
"SRR3500543","PA3578",0,4,2,0
"SRR3500543","PA3579",0,11,1,0
"SRR3500543","PA3579-PA3580",0,0,0,1
"SRR3500543","PA3580",0,2,1,0
"SRR3500543","PA3586",0,7,0,0
"SRR3500543","PA3586-metR",0,0,0,1
"SRR3500543","PA3588",0,11,4,0
"SRR3500543","PA3588-PA3589",0,0,0,1
"SRR3500543","PA3589",0,10,2,0
"SRR3500543","PA3589-PA3590",0,0,0,1
"SRR3500543","PA3590",0,9,13,0
"SRR3500543","PA3591",0,2,2,0
"SRR3500543","PA3591-PA3592",0,0,0,1
"SRR3500543","PA3592",0,10,2,0
"SRR3500543","PA3593",0,13,4,0
"SRR3500543","PA3593-PA3594",0,0,0,2
"SRR3500543","PA3594",0,4,0,0
"SRR3500543","PA3594-PA3595",0,0,0,5
"SRR3500543","PA3595",0,10,1,0
"SRR3500543","PA3596",0,5,4,0
"SRR3500543","PA3596-PA3597",0,0,0,2
"SRR3500543","PA3597",0,9,4,0
"SRR3500543","PA3597-PA3598",0,0,0,6
"SRR3500543","PA3598",0,4,1,0
"SRR3500543","PA3598-PA3599",0,0,0,1
"SRR3500543","PA3599",0,1,0,0
"SRR3500543","PA3601-PA3602",0,0,0,1
"SRR3500543","PA3602",0,8,1,0
"SRR3500543","PA3605",1,3,0,0
"SRR3500543","PA3606",0,4,1,0
"SRR3500543","PA3612",1,1,0,0
"SRR3500543","PA3612-PA3613",0,0,0,2
"SRR3500543","PA3613",0,14,0,0
"SRR3500543","PA3614",0,7,2,0
"SRR3500543","PA3615",0,8,0,0
"SRR3500543","PA3616",0,4,1,0
"SRR3500543","PA3619",0,4,2,0
"SRR3500543","PA3619-mutS",0,0,0,4
"SRR3500543","PA3623",0,5,5,0
"SRR3500543","PA3626",0,6,4,0
"SRR3500543","PA3628",0,7,4,0
"SRR3500543","PA3631",0,5,5,0
"SRR3500543","PA3632-ygbP",0,0,0,2
"SRR3500543","PA3638",0,10,2,0
"SRR3500543","PA3638-accA",0,0,0,2
"SRR3500543","PA3641",0,14,0,0
"SRR3500543","PA3641-rnhB",0,0,0,8
"SRR3500543","PA3647",0,7,0,0
"SRR3500543","PA3649",0,13,1,0
"SRR3500543","PA3659",0,5,0,0
"SRR3500543","PA3659-PA3660",0,0,0,2
"SRR3500543","PA3660",0,15,3,0
"SRR3500543","PA3660-PA3661",0,0,0,11
"SRR3500543","PA3661",0,3,0,0
"SRR3500543","PA3662",0,2,1,0
"SRR3500543","PA3663",0,1,1,0
"SRR3500543","PA3664",0,4,1,0
"SRR3500543","PA3664-PA3665",0,0,0,1
"SRR3500543","PA3665",0,8,3,0
"SRR3500543","PA3665-dapD",0,0,0,1
"SRR3500543","PA3667",0,12,1,0
"SRR3500543","PA3668",0,2,0,0
"SRR3500543","PA3669",0,9,4,0
"SRR3500543","PA3669-PA3670",0,0,0,1
"SRR3500543","PA3670",0,4,2,0
"SRR3500543","PA3671",0,1,2,0
"SRR3500543","PA3672",0,2,6,0
"SRR3500543","PA3672-plsB",0,0,0,1
"SRR3500543","PA3674",0,2,3,0
"SRR3500543","PA3674-PA3675",0,0,0,1
"SRR3500543","PA3675",0,3,2,0
"SRR3500543","PA3675-PA3676",0,0,0,1
"SRR3500543","PA3676",0,31,2,0
"SRR3500543","PA3677",0,8,2,0
"SRR3500543","PA3678",0,4,1,0
"SRR3500543","PA3678-PA3679",0,0,0,2
"SRR3500543","PA3679",0,4,2,0
"SRR3500543","PA3680",0,12,1,0
"SRR3500543","PA3680-PA3681",0,0,0,3
"SRR3500543","PA3681",0,19,8,0
"SRR3500543","PA3682",0,14,4,0
"SRR3500543","PA3683",0,1,2,0
"SRR3500543","PA3683-PA3684",0,0,0,3
"SRR3500543","PA3684",0,2,0,0
"SRR3500543","PA3685",0,5,2,0
"SRR3500543","PA3685-adk",0,0,0,1
"SRR3500543","PA3688",0,2,1,0
"SRR3500543","PA3688-PA3689",0,0,0,1
"SRR3500543","PA3689",0,4,2,0
"SRR3500543","PA3690",0,14,3,0
"SRR3500543","PA3690-PA3691",0,0,0,2
"SRR3500543","PA3691",0,0,1,0
"SRR3500543","PA3693",0,4,1,0
"SRR3500543","PA3694",0,1,0,0
"SRR3500543","PA3695",0,3,2,0
"SRR3500543","PA3696",0,4,2,0
"SRR3500543","PA3696-PA3697",0,0,0,1
"SRR3500543","PA3697",0,7,0,0
"SRR3500543","PA3698",0,2,2,0
"SRR3500543","PA3699",0,4,0,0
"SRR3500543","PA3699-lysS",0,0,0,3
"SRR3500543","PA3707",0,4,2,0
"SRR3500543","PA3709",0,26,4,0
"SRR3500543","PA3710",0,22,2,0
"SRR3500543","PA3711",0,9,0,0
"SRR3500543","PA3711-PA3712",0,0,0,2
"SRR3500543","PA3712",0,4,1,0
"SRR3500543","PA3712-spdH",0,0,0,6
"SRR3500543","PA3714-PA3715",0,0,0,2
"SRR3500543","PA3715",0,7,2,0
"SRR3500543","PA3715-PA3716",0,0,0,5
"SRR3500543","PA3716",0,8,4,0
"SRR3500543","PA3716-PA3717",0,0,0,4
"SRR3500543","PA3717",0,2,0,0
"SRR3500543","PA3717-PA3718",0,0,0,4
"SRR3500543","PA3718",0,11,10,0
"SRR3500543","PA3718-armR",0,0,0,3
"SRR3500543","PA3720",0,9,3,0
"SRR3500543","PA3720-nalC",0,0,0,5
"SRR3500543","PA3722",0,3,4,0
"SRR3500543","PA3722-PA3723",0,0,0,5
"SRR3500543","PA3723",0,8,2,0
"SRR3500543","PA3723-lasB",0,0,0,7
"SRR3500543","PA3726",0,2,0,0
"SRR3500543","PA3727",0,9,2,0
"SRR3500543","PA3728",0,42,8,0
"SRR3500543","PA3728-PA3729",0,0,0,2
"SRR3500543","PA3729",0,20,1,0
"SRR3500543","PA3730",0,5,1,0
"SRR3500543","PA3731",0,3,0,0
"SRR3500543","PA3732",0,2,0,0
"SRR3500543","PA3732-PA3733",0,0,0,3
"SRR3500543","PA3733",0,4,1,0
"SRR3500543","PA3733-PA3733a",0,0,0,9
"SRR3500543","PA3733a",1,1,0,0
"SRR3500543","PA3734",0,19,7,0
"SRR3500543","PA3734-thrC",0,0,0,2
"SRR3500543","PA3739",0,21,2,0
"SRR3500543","PA3740",0,4,1,0
"SRR3500543","PA3740-PA3741",0,0,0,3
"SRR3500543","PA3741",0,3,0,0
"SRR3500543","PA3741-rplS",0,0,0,1
"SRR3500543","PA3747",0,7,0,0
"SRR3500543","PA3748",0,8,1,0
"SRR3500543","PA3748-PA3749",0,0,0,2
"SRR3500543","PA3749",0,1,1,0
"SRR3500543","PA3750",0,1,2,0
"SRR3500543","PA3752",0,1,1,0
"SRR3500543","PA3753",0,1,0,0
"SRR3500543","PA3754",0,5,1,0
"SRR3500543","PA3755",0,0,1,0
"SRR3500543","PA3755-PA3756",0,0,0,1
"SRR3500543","PA3756-PA3757",0,0,0,3
"SRR3500543","PA3757",0,9,2,0
"SRR3500543","PA3758",0,5,4,0
"SRR3500543","PA3759",0,5,5,0
"SRR3500543","PA3760",0,21,3,0
"SRR3500543","PA3761",0,15,4,0
"SRR3500543","PA3761-PA3762",0,0,0,10
"SRR3500543","PA3762",0,1,0,0
"SRR3500543","PA3762-purL",0,0,0,3
"SRR3500543","PA3764",0,6,0,0
"SRR3500543","PA3765",0,7,3,0
"SRR3500543","PA3765-PA3766",0,0,0,2
"SRR3500543","PA3766",0,14,1,0
"SRR3500543","PA3766-PA3767",0,0,0,3
"SRR3500543","PA3767",0,3,0,0
"SRR3500543","PA3768",0,11,1,0
"SRR3500543","PA3768-guaA",0,0,0,2
"SRR3500543","PA3771",0,11,0,0
"SRR3500543","PA3771-PA3772",0,0,0,2
"SRR3500543","PA3772",0,5,5,0
"SRR3500543","PA3773",0,8,3,0
"SRR3500543","PA3774",0,13,2,0
"SRR3500543","PA3775",0,7,1,0
"SRR3500543","PA3776",0,3,3,0
"SRR3500543","PA3778",0,4,1,0
"SRR3500543","PA3778-PA3779",0,0,0,2
"SRR3500543","PA3779",0,4,2,0
"SRR3500543","PA3779-PA3780",0,0,0,1
"SRR3500543","PA3780",0,1,3,0
"SRR3500543","PA3781",0,13,3,0
"SRR3500543","PA3781-PA3782",0,0,0,9
"SRR3500543","PA3782",0,6,1,0
"SRR3500543","PA3782-PA3783",0,0,0,3
"SRR3500543","PA3783",0,6,3,0
"SRR3500543","PA3783-PA3784",0,0,0,2
"SRR3500543","PA3784",0,7,1,0
"SRR3500543","PA3785",0,2,1,0
"SRR3500543","PA3785-PA3786",0,0,0,1
"SRR3500543","PA3786",0,7,1,0
"SRR3500543","PA3787",0,3,0,0
"SRR3500543","PA3788",0,1,1,0
"SRR3500543","PA3788-PA3789",0,0,0,1
"SRR3500543","PA3789",0,11,4,0
"SRR3500543","PA3789-oprC",0,0,0,2
"SRR3500543","PA3791",0,1,0,0
"SRR3500543","PA3791-leuA",0,0,0,3
"SRR3500543","PA3793",0,1,1,0
"SRR3500543","PA3793-PA3794",0,0,0,1
"SRR3500543","PA3794",0,1,0,0
"SRR3500543","PA3794-PA3795",0,0,0,1
"SRR3500543","PA3795",0,6,0,0
"SRR3500543","PA3796",0,3,0,0
"SRR3500543","PA3796-PA3797",0,0,0,1
"SRR3500543","PA3797",0,5,2,0
"SRR3500543","PA3798",0,19,1,0
"SRR3500543","PA3798-PA3799",0,0,0,8
"SRR3500543","PA3799",0,9,0,0
"SRR3500543","PA3800",0,8,0,0
"SRR3500543","PA3801",0,5,1,0
"SRR3500543","PA3804",0,14,1,0
"SRR3500543","PA3806",0,7,0,0
"SRR3500543","PA3806-ndk",0,0,0,1
"SRR3500543","PA3808-fdx2",0,0,0,1
"SRR3500543","PA3817",0,0,2,0
"SRR3500543","PA3818",0,2,0,0
"SRR3500543","PA3819",0,2,0,0
"SRR3500543","PA3822",0,1,0,0
"SRR3500543","PA3824.1-PA3825",0,0,0,8
"SRR3500543","PA3825",0,17,0,0
"SRR3500543","PA3826",0,4,2,0
"SRR3500543","PA3826-PA3827",0,0,0,2
"SRR3500543","PA3827",0,4,0,0
"SRR3500543","PA3828",0,13,0,0
"SRR3500543","PA3828-PA3829",0,0,0,1
"SRR3500543","PA3829",0,11,3,0
"SRR3500543","PA3829-PA3830",0,0,0,2
"SRR3500543","PA3830",0,3,3,0
"SRR3500543","PA3830-pepA",0,0,0,2
"SRR3500543","PA3833",0,2,1,0
"SRR3500543","PA3833-valS",0,0,0,1
"SRR3500543","PA3835",1,4,2,0
"SRR3500543","PA3835-PA3836",0,0,0,28
"SRR3500543","PA3836",0,5,1,0
"SRR3500543","PA3837",0,8,0,0
"SRR3500543","PA3838",0,5,1,0
"SRR3500543","PA3838-PA3839",0,0,0,2
"SRR3500543","PA3839",0,7,3,0
"SRR3500543","PA3840",0,7,3,0
"SRR3500543","PA3840-exoS",0,0,0,6
"SRR3500543","PA3842",0,3,2,0
"SRR3500543","PA3842-PA3844",0,0,0,25
"SRR3500543","PA3844",0,6,1,0
"SRR3500543","PA3844-PA3845",0,0,0,5
"SRR3500543","PA3845",0,10,1,0
"SRR3500543","PA3846",0,8,1,0
"SRR3500543","PA3847",0,4,2,0
"SRR3500543","PA3847-PA3848",0,0,0,3
"SRR3500543","PA3848",0,7,0,0
"SRR3500543","PA3848-PA3849",0,0,0,1
"SRR3500543","PA3849",0,3,1,0
"SRR3500543","PA3850",0,7,3,0
"SRR3500543","PA3850-PA3851",0,0,0,2
"SRR3500543","PA3851",0,10,6,0
"SRR3500543","PA3852",0,11,0,0
"SRR3500543","PA3852-PA3853",0,0,0,3
"SRR3500543","PA3853",0,9,1,0
"SRR3500543","PA3854",0,1,0,0
"SRR3500543","PA3855",0,11,0,0
"SRR3500543","PA3856",0,1,1,0
"SRR3500543","PA3856-pcs",0,0,0,1
"SRR3500543","PA3858",0,5,2,0
"SRR3500543","PA3858-PA3859",0,0,0,6
"SRR3500543","PA3859",0,8,2,0
"SRR3500543","PA3859-PA3860",0,0,0,1
"SRR3500543","PA3860",0,12,6,0
"SRR3500543","PA3860-rhl",0,0,0,15
"SRR3500543","PA3865",0,4,3,0
"SRR3500543","PA3865-PA3865a",0,0,0,17
"SRR3500543","PA3865a",0,1,1,0
"SRR3500543","PA3866",0,12,8,0
"SRR3500543","PA3866-PA3867",0,0,0,2
"SRR3500543","PA3867",1,1,0,0
"SRR3500543","PA3867-PA3868",0,0,0,3
"SRR3500543","PA3869",0,1,3,0
"SRR3500543","PA3869-moaA1",0,0,0,5
"SRR3500543","PA3871",0,14,3,0
"SRR3500543","PA3880-PA3881",0,0,0,2
"SRR3500543","PA3881",0,4,0,0
"SRR3500543","PA3882",0,1,2,0
"SRR3500543","PA3882-PA3883",0,0,0,1
"SRR3500543","PA3883",1,9,4,0
"SRR3500543","PA3883-PA3884",0,0,0,1
"SRR3500543","PA3884",0,2,1,0
"SRR3500543","PA3884-tpbA",0,0,0,3
"SRR3500543","PA3886",0,10,5,0
"SRR3500543","PA3886-PA3886a",0,0,0,2
"SRR3500543","PA3886a",0,3,0,0
"SRR3500543","PA3886a-nhaP",0,0,0,2
"SRR3500543","PA3888",0,2,1,0
"SRR3500543","PA3889",0,1,2,0
"SRR3500543","PA3890",0,1,0,0
"SRR3500543","PA3891",0,4,0,0
"SRR3500543","PA3891-PA3892",0,0,0,6
"SRR3500543","PA3892",0,8,0,0
"SRR3500543","PA3893",0,27,0,0
"SRR3500543","PA3894",0,4,0,0
"SRR3500543","PA3895",0,11,0,0
"SRR3500543","PA3896",0,9,3,0
"SRR3500543","PA3897",0,3,1,0
"SRR3500543","PA3898",0,7,3,0
"SRR3500543","PA3899",0,4,0,0
"SRR3500543","PA3900",0,7,2,0
"SRR3500543","PA3900-fecA",0,0,0,2
"SRR3500543","PA3902",0,2,1,0
"SRR3500543","PA3902-prfC",0,0,0,1
"SRR3500543","PA3904",0,2,1,0
"SRR3500543","PA3905",0,4,2,0
"SRR3500543","PA3906",0,5,1,0
"SRR3500543","PA3907",0,4,0,0
"SRR3500543","PA3908",0,5,3,0
"SRR3500543","PA3908-eddB",0,0,0,24
"SRR3500543","PA3911",0,4,1,0
"SRR3500543","PA3912",0,6,2,0
"SRR3500543","PA3913",0,7,2,0
"SRR3500543","PA3919",0,6,0,0
"SRR3500543","PA3919-PA3920",0,0,0,5
"SRR3500543","PA3920",0,14,1,0
"SRR3500543","PA3920-PA3921",0,0,0,1
"SRR3500543","PA3921",0,29,3,0
"SRR3500543","PA3921-PA3922",0,0,0,2
"SRR3500543","PA3922",0,6,0,0
"SRR3500543","PA3923",0,11,0,0
"SRR3500543","PA3923-PA3924",0,0,0,1
"SRR3500543","PA3924",0,6,0,0
"SRR3500543","PA3924-PA3925",0,0,0,2
"SRR3500543","PA3925",0,7,3,0
"SRR3500543","PA3925-PA3926",0,0,0,2
"SRR3500543","PA3926",0,11,1,0
"SRR3500543","PA3926-PA3927",0,0,0,1
"SRR3500543","PA3927",0,4,3,0
"SRR3500543","PA3927-PA3928",0,0,0,11
"SRR3500543","PA3931",0,14,0,0
"SRR3500543","PA3931-PA3932",0,0,0,3
"SRR3500543","PA3932",0,12,5,0
"SRR3500543","PA3932-PA3933",0,0,0,1
"SRR3500543","PA3933",0,18,0,0
"SRR3500543","PA3933-PA3934",0,0,0,3
"SRR3500543","PA3934",0,30,7,0
"SRR3500543","PA3934-tauD",0,0,0,5
"SRR3500543","PA3936",0,19,2,0
"SRR3500543","PA3937",0,5,1,0
"SRR3500543","PA3937-PA3938",0,0,0,2
"SRR3500543","PA3938",0,1,1,0
"SRR3500543","PA3938-PA3939",0,0,0,2
"SRR3500543","PA3939",0,2,0,0
"SRR3500543","PA3939-PA3940",0,0,0,5
"SRR3500543","PA3941",0,0,1,0
"SRR3500543","PA3943",0,4,5,0
"SRR3500543","PA3944",0,4,1,0
"SRR3500543","PA3945",0,8,1,0
"SRR3500543","PA3945-rocS1",0,0,0,5
"SRR3500543","PA3949",0,10,7,0
"SRR3500543","PA3950",0,9,1,0
"SRR3500543","PA3951",0,1,0,0
"SRR3500543","PA3952",0,8,2,0
"SRR3500543","PA3953",0,9,4,0
"SRR3500543","PA3953-PA3954",0,0,0,2
"SRR3500543","PA3954",0,3,0,0
"SRR3500543","PA3955",0,1,1,0
"SRR3500543","PA3956",0,2,2,0
"SRR3500543","PA3956-PA3957",0,0,0,1
"SRR3500543","PA3957",0,9,0,0
"SRR3500543","PA3957-PA3958",0,0,0,2
"SRR3500543","PA3958",0,4,0,0
"SRR3500543","PA3959",0,5,0,0
"SRR3500543","PA3961",0,18,3,0
"SRR3500543","PA3961-PA3962",0,0,0,1
"SRR3500543","PA3962",0,1,0,0
"SRR3500543","PA3962-PA3963",0,0,0,2
"SRR3500543","PA3963",0,3,0,0
"SRR3500543","PA3963a",0,3,4,0
"SRR3500543","PA3963a-PA3965",0,0,0,3
"SRR3500543","PA3965",0,5,0,0
"SRR3500543","PA3967",0,4,0,0
"SRR3500543","PA3968",0,0,1,0
"SRR3500543","PA3969",0,5,2,0
"SRR3500543","PA3969a",0,8,1,0
"SRR3500543","PA3969a-amn",0,0,0,8
"SRR3500543","PA3971",0,1,2,0
"SRR3500543","PA3972",0,10,2,0
"SRR3500543","PA3973",0,1,1,0
"SRR3500543","PA3973-ladS",0,0,0,1
"SRR3500543","PA3978",0,3,0,0
"SRR3500543","PA3980",0,2,0,0
"SRR3500543","PA3981",0,2,0,0
"SRR3500543","PA3982",0,2,0,0
"SRR3500543","PA3983",0,2,0,0
"SRR3500543","PA3985",0,4,1,0
"SRR3500543","PA3985-PA3986",0,0,0,2
"SRR3500543","PA3986",0,1,1,0
"SRR3500543","PA3986-leuS",0,0,0,2
"SRR3500543","PA3988",0,0,1,0
"SRR3500543","PA3990-PA3992",0,0,0,3
"SRR3500543","PA3992",0,17,6,0
"SRR3500543","PA3992-PA3993",0,0,0,1
"SRR3500543","PA3993-PA3994",0,0,0,1
"SRR3500543","PA3994",0,11,6,0
"SRR3500543","PA3994-PA3995",0,0,0,3
"SRR3500543","PA3995",0,4,0,0
"SRR3500543","PA3995-lis",0,0,0,6
"SRR3500543","PA3998",0,4,1,0
"SRR3500543","PA4000",0,11,2,0
"SRR3500543","PA4005",0,1,0,0
"SRR3500543","PA4008",0,7,10,0
"SRR3500543","PA4008-PA4009",0,0,0,1
"SRR3500543","PA4009",0,15,0,0
"SRR3500543","PA4010",0,9,1,0
"SRR3500543","PA4011",0,10,1,0
"SRR3500543","PA4011-PA4012",0,0,0,1
"SRR3500543","PA4012",0,2,0,0
"SRR3500543","PA4013",0,8,2,0
"SRR3500543","PA4014",0,3,0,0
"SRR3500543","PA4015",0,2,0,0
"SRR3500543","PA4015-PA4016",0,0,0,2
"SRR3500543","PA4016",0,5,1,0
"SRR3500543","PA4017",0,4,1,0
"SRR3500543","PA4017-PA4018",0,0,0,3
"SRR3500543","PA4018",0,1,2,0
"SRR3500543","PA4019",0,1,0,0
"SRR3500543","PA4019-mpl",0,0,0,1
"SRR3500543","PA4021",0,13,5,0
"SRR3500543","PA4021-PA4022",0,0,0,4
"SRR3500543","PA4022",0,6,4,0
"SRR3500543","PA4022-PA4023",0,0,0,2
"SRR3500543","PA4023",0,3,1,0
"SRR3500543","PA4025",0,1,1,0
"SRR3500543","PA4026",0,2,0,0
"SRR3500543","PA4027",0,5,2,0
"SRR3500543","PA4027a",0,18,5,0
"SRR3500543","PA4029",0,3,0,0
"SRR3500543","PA4030",0,9,0,0
"SRR3500543","PA4032",0,5,0,0
"SRR3500543","PA4032-PA4033",0,0,0,1
"SRR3500543","PA4033",0,4,0,0
"SRR3500543","PA4033-aqpZ",0,0,0,3
"SRR3500543","PA4035",0,8,0,0
"SRR3500543","PA4035-PA4036",0,0,0,1
"SRR3500543","PA4036",0,11,7,0
"SRR3500543","PA4036-PA4037",0,0,0,9
"SRR3500543","PA4037",0,7,3,0
"SRR3500543","PA4038",0,8,3,0
"SRR3500543","PA4038-PA4039",0,0,0,1
"SRR3500543","PA4039",0,24,15,0
"SRR3500543","PA4040",0,6,10,0
"SRR3500543","PA4040-PA4041",0,0,0,3
"SRR3500543","PA4041",0,11,6,0
"SRR3500543","PA4045",0,12,1,0
"SRR3500543","PA4046",0,3,1,0
"SRR3500543","PA4048",0,11,1,0
"SRR3500543","PA4049",0,3,0,0
"SRR3500543","PA4060",0,2,2,0
"SRR3500543","PA4061",0,10,3,0
"SRR3500543","PA4062",0,5,3,0
"SRR3500543","PA4062-PA4063",0,0,0,1
"SRR3500543","PA4063",0,4,1,0
"SRR3500543","PA4063-PA4064",0,0,0,1
"SRR3500543","PA4064",0,1,1,0
"SRR3500543","PA4065",0,6,2,0
"SRR3500543","PA4066",0,4,1,0
"SRR3500543","PA4066-oprG",0,0,0,1
"SRR3500543","PA4068",0,7,0,0
"SRR3500543","PA4069",0,4,0,0
"SRR3500543","PA4069-PA4070",0,0,0,4
"SRR3500543","PA4070",0,12,4,0
"SRR3500543","PA4070-PA4071",0,0,0,5
"SRR3500543","PA4071",0,7,2,0
"SRR3500543","PA4072",0,6,5,0
"SRR3500543","PA4072-PA4073",0,0,0,6
"SRR3500543","PA4073",0,14,0,0
"SRR3500543","PA4073-PA4074",0,0,0,1
"SRR3500543","PA4074",0,5,2,0
"SRR3500543","PA4075",0,4,1,0
"SRR3500543","PA4075-PA4076",0,0,0,3
"SRR3500543","PA4076",0,1,4,0
"SRR3500543","PA4077",0,6,2,0
"SRR3500543","PA4077-PA4078",0,0,0,8
"SRR3500543","PA4078",0,42,23,0
"SRR3500543","PA4078-PA4079",0,0,0,2
"SRR3500543","PA4079",1,8,3,0
"SRR3500543","PA4080",0,4,1,0
"SRR3500543","PA4080-cupB6",0,0,0,3
"SRR3500543","PA4087",0,5,5,0
"SRR3500543","PA4088",0,8,6,0
"SRR3500543","PA4089",0,4,1,0
"SRR3500543","PA4089-PA4090",0,0,0,5
"SRR3500543","PA4090",0,2,0,0
"SRR3500543","PA4090-hpaA",0,0,0,3
"SRR3500543","PA4093",0,3,1,0
"SRR3500543","PA4094",0,6,0,0
"SRR3500543","PA4095",0,3,1,0
"SRR3500543","PA4095-PA4096",0,0,0,2
"SRR3500543","PA4096",0,10,3,0
"SRR3500543","PA4097",0,13,4,0
"SRR3500543","PA4097-PA4098",0,0,0,1
"SRR3500543","PA4098",0,3,0,0
"SRR3500543","PA4099",0,9,0,0
"SRR3500543","PA4099-PA4100",0,0,0,1
"SRR3500543","PA4100",0,7,3,0
"SRR3500543","PA4107-PA4108",0,0,0,2
"SRR3500543","PA4108",0,17,16,0
"SRR3500543","PA4108-PA4108a",0,0,0,11
"SRR3500543","PA4108a",0,1,2,0
"SRR3500543","PA4111",0,1,0,0
"SRR3500543","PA4111-PA4112",0,0,0,3
"SRR3500543","PA4112",0,30,6,0
"SRR3500543","PA4112-PA4113",0,0,0,2
"SRR3500543","PA4113",0,4,0,0
"SRR3500543","PA4114",0,1,0,0
"SRR3500543","PA4114-PA4115",0,0,0,2
"SRR3500543","PA4115",0,4,0,0
"SRR3500543","PA4118-aph",0,0,0,12
"SRR3500543","PA4120",0,8,2,0
"SRR3500543","PA4120-PA4121",0,0,0,4
"SRR3500543","PA4121",0,6,4,0
"SRR3500543","PA4122",0,2,1,0
"SRR3500543","PA4126",0,5,1,0
"SRR3500543","PA4128",0,11,4,0
"SRR3500543","PA4128-PA4129",0,0,0,2
